ItemID,Percentage1,Percentage2,Percentage3,Percentage4,Percentage5,PercentageHC1,PercentageHC2,PercentageHC3,PercentageHC4,PercentageHC5,,Phase,,Rank,FEPV,FHCEVP,P1max,P2max,P3max,P4max,P5max,P1maxHC,P2maxHC,P3maxHC,P4maxHC,P5maxHC,EPV
31919,,,,,,,,,,,Bear,1,Ring,6,205,205,268,268,323,323,338,268,268,268,323,323,204.7546
30060,,,,,,,,,,,Cat,2,Feet,6,205,205,258,258,292,302,302,238,238,238,292,292,205
28633,,,,,,,,,,,Owl,1,Two Hand,6,232,205,260,295,343,343,412,234,234,287,343,343,231.98
27760,,,,,,,,,,,SV,1,Waist,6,206,206,232,284,340,340,388,220,220,271,314,314,205.09
33695,,,,,,,,,,,Tank,3,Chest,6,206,206,197,217,257,257,284,197,197,217,257,257,205.35
32450,,,,,,,,,,,Owl,1,One Hand,6,206,206,244,250,275,275,336,234,234,234,258,258,205.84
30139,,,,,,,,,,,BM,2,Chest,6,234,206,210,234,265,265,373,186,186,228,254,254,233.65
35183,,,,,,,,,,,Resto,4,Head,6,209,209,193,213,213,295,295,187,187,213,213,230,208.14
33830,,,,,,,,,,,Bear,4,Trinket,6,209,209,243,243,249,249,358,243,243,243,249,249,208.6251
33479,,,,,,,,,,,BM,4,Head,6,245,209,228,250,353,353,397,213,213,239,322,322,244.15
27474,,,,,,,,,,,SV,1,Hands,6,210,210,271,274,349,349,441,271,271,271,349,349,209.93
32377,,,,,,,,,,,Cat,3,Shoulders,6,243,210,243,281,285,285,339,240,240,281,285,285,242.61
32377,,,,,,,,,,,Cat,3,Shoulders,6,243,210,243,281,285,285,339,240,240,281,285,285,242.61
34392,,,,,,,,,,,Rog,5,Shoulders,6,211,211,178,213,252,252,296,168,168,213,252,252,210.28
29081,,,,,,,,,,,BM,1,Head,6,213,213,228,250,353,353,397,213,213,239,322,322,212.125
32271,,,,,,,,,,,Heal,4,Legs,6,213,213,201,218,218,279,279,173,173,218,218,218,212.5
32053,,,,,,,,,,,Aff,2,One Hand,6,234,213,232,234,285,285,319,219,219,223,260,260,233.871
30681,,,,,,,,,,,Cat,1,Feet,6,214,214,258,258,292,302,302,238,238,238,292,292,213.342
33515,,,,,,,,,,,Tank,4,Legs,6,214,214,168,204,226,226,271,168,168,204,226,226,213.8
35183,,,,,,,,,,,Heal,4,Head,6,216,216,194,213,213,273,273,188,188,213,213,225,215.2
28427,,,,,,,,,,,Tank,2,One Hand,6,218,217,249,263,289,289,293,249,249,263,289,289,217.95
24557,,,,,,,,,,,Aff,1,Two Hand,6,247,217,247,281,338,338,402,217,217,265,338,338,246.451
35029,,,,,,,,,,,Tank,5,Head,6,218,218,177,203,246,246,270,177,177,203,246,246,217.05
30978,,,,,,,,,,,Prot,3,Legs,6,218,218,167,201,219,219,253,163,163,192,218,218,217.789
30976,,,,,,,,,,,Prot,3,Chest,6,219,219,223,229,247,273,273,204,204,229,247,273,218.834
29040,,,,,,,,,,,Enh,1,Head,6,219,219,233,270,352,352,400,219,219,245,317,317,218.867
33880,,,,,,,,,,,Cat,3,Feet,6,220,220,258,258,292,302,302,238,238,238,292,292,219.25
33354,,,,,,,,,,,Aff,4,One Hand,6,239,220,232,234,285,285,319,219,219,223,260,260,238.093
32265,,,,,,,,,,,Rog,3,Waist,6,221,221,167,254,254,254,333,165,165,254,254,254,220.4
32265,,,,,,,,,,,Cat,3,Waist,6,221,221,218,326,326,326,335,214,214,326,326,326,220.82
32521,,,,,,,,,,,Prot,3,Head,6,222,222,186,200,222,222,245,186,186,186,222,222,221.303
28742,,,,,,,,,,,Holy,2,Legs,6,222,222,261,279,279,343,343,222,222,279,279,290,221.396
28742,,,,,,,,,,,Holy,3,Legs,6,222,222,261,279,279,343,343,222,222,279,279,290,221.396
34939,,,,,,,,,,,Tank,5,Chest,6,222,222,197,217,257,257,284,197,197,217,257,257,221.75
30095,,,,,,,,,,,Aff,2,One Hand,6,223,223,232,234,285,285,319,219,219,223,260,260,222.197
34914,,,,,,,,,,,BM,5,Legs,6,246,224,221,242,262,262,369,197,197,242,262,262,245.8
28396,,,,,,,,,,,SV,1,Hands,6,225,225,271,274,349,349,441,271,271,271,349,349,224.35
22589,,,,,,,,,,,Fire,1,Two Hand,6,249,225,325,371,435,435,515,294,294,362,435,435,248.948
32963,,,,,,,,,,,Shad,2,One Hand,6,238,227,229,238,262,262,322,223,223,227,249,249,237.654
32963,,,,,,,,,,,Shad,2,One Hand,6,238,227,229,238,262,262,322,223,223,227,249,249,237.654
29166,,,,,,,,,,,SV,1,Two Hand,6,256,228,289,289,411,411,516,289,289,289,366,366,255.96
29167,,,,,,,,,,,SV,1,Two Hand,6,256,228,289,289,411,411,516,289,289,289,366,366,255.96
29050,,,,,,,,,,,Holy,3,Chest,6,229,229,267,310,310,360,360,229,229,310,310,310,228.038
33923,,,,,,,,,,,Bear,3,Neck,6,229,229,230,248,248,334,379,222,222,248,248,268,228.781
28429,,,,,,,,,,,SV,1,Two Hand,6,230,230,289,289,411,411,516,289,289,289,366,366,229.24
28182,,,,,,,,,,,Rog,1,Head,6,264,230,282,317,421,421,480,248,248,317,369,369,263.29
31336,,,,,,,,,,,Dest,1,One Hand,6,231,231,292,300,364,364,411,279,279,289,337,337,230.0116
32053,,,,,,,,,,,Ele,2,One Hand,6,236,231,235,236,260,260,349,232,232,232,260,260,235.32
32963,,,,,,,,,,,Ele,2,One Hand,6,236,231,235,236,260,260,349,232,232,232,260,260,235.32
32053,,,,,,,,,,,Owl,2,One Hand,6,250,232,244,250,275,275,336,234,234,234,258,258,249.84
32963,,,,,,,,,,,Owl,2,One Hand,6,250,232,244,250,275,275,336,234,234,234,258,258,249.84
30085,,,,,,,,,,,SV,2,Shoulders,6,234,234,238,293,318,318,420,238,238,293,318,318,233.07
23554,,,,,,,,,,,Fire,1,One Hand,6,234,234,301,305,374,374,419,288,288,298,348,348,233.216
29993,,,,,,,,,,,SV,2,Two Hand,6,234,234,289,289,411,411,516,289,289,289,366,366,233.65
28672,,,,,,,,,,,Bear,1,Back,6,285,235,299,314,314,314,445,299,299,314,314,314,284.948
30045,,,,,,,,,,,SV,2,Feet,6,236,236,266,284,312,312,364,246,246,284,312,312,235.23
32055,,,,,,,,,,,Shad,2,Two Hand,6,254,236,224,254,324,324,353,208,208,249,324,324,253.6038
24557,,,,,,,,,,,Ele,1,Two Hand,6,245,238,245,291,367,367,367,238,238,291,367,367,244.37
30141,,,,,,,,,,,BM,2,Head,6,239,239,228,250,353,353,397,213,213,239,322,322,238.375
29947,,,,,,,,,,,Cat,2,Hands,6,240,240,235,240,240,240,409,235,235,240,240,240,239.1
30061,,,,,,,,,,,Bear,2,Ring,6,240,240,268,268,323,323,338,268,268,268,323,323,239.4674
29340,,,,,,,,,,,Cat,1,Chest,6,268,240,328,369,429,454,561,299,299,329,387,430,267.8
34371,,,,,,,,,,,Resto,4,Chest,6,241,241,189,203,224,316,316,154,154,203,203,316,240.82
33665,,,,,,,,,,,SV,3,Hands,6,244,244,271,274,349,349,441,271,271,271,349,349,243.28
33479,,,,,,,,,,,Rog,4,Head,6,303,244,282,317,421,421,480,248,248,317,369,369,302.16
31004,,,,,,,,,,,BM,3,Chest,6,245,245,210,234,265,265,373,186,186,228,254,254,244.6
33708,,,,,,,,,,,Enh,3,Head,6,265,245,233,270,352,352,400,219,219,245,317,317,264.633
33708,,,,,,,,,,,Enh,3,Head,6,265,245,233,270,352,352,400,219,219,245,317,317,264.633
29382,,,,,,,,,,,Bear,1,Back,6,246,246,299,314,314,314,445,299,299,314,314,314,245.5409
28297,,,,,,,,,,,Dest,1,One Hand,6,246,246,292,300,364,364,411,279,279,289,337,337,245.68
28545,,,,,,,,,,,SV,1,Feet,6,266,246,266,284,312,312,364,246,246,284,312,312,265.36
32055,,,,,,,,,,,Aff,2,Two Hand,6,281,246,247,281,338,338,402,217,217,265,338,338,280.531
29044,,,,,,,,,,,Rog,1,Head,6,282,248,282,317,421,421,480,248,248,317,369,369,281.92
28802,,,,,,,,,,,Tank,1,One Hand,6,249,249,249,263,289,289,293,249,249,263,289,289,248.82
33763,,,,,,,,,,,Shad,3,One Hand,6,262,249,229,238,262,262,322,223,223,227,249,249,261.3164
33704,,,,,,,,,,,Rog,3,Chest,6,278,249,265,295,351,351,447,225,225,271,314,314,277.47
29130,,,,,,,,,,,Dest,1,Two Hand,7,215,185,315,359,437,437,502,283,283,348,437,437,214.01
34809,,,,,,,,,,,Cat,5,Feet,6,251,251,258,258,292,302,302,238,238,238,292,292,250.22
28297,,,,,,,,,,,Fire,1,One Hand,6,251,251,301,305,374,374,419,288,288,298,348,348,250.33
33687,,,,,,,,,,,Ele,3,One Hand,6,259,253,235,236,260,260,349,232,232,232,260,260,258.58
33763,,,,,,,,,,,Owl,3,One Hand,6,275,255,244,250,275,275,336,234,234,234,258,258,275
35135,,,,,,,,,,,Bear,5,Neck,6,257,257,230,248,248,334,379,222,222,248,248,268,256.0934
29995,,,,,,,,,,,Rog,2,Legs,6,257,257,277,277,300,300,443,208,208,261,300,300,256.57
33766,,,,,,,,,,,Shad,3,Two Hand,6,259,259,224,254,324,324,353,208,208,249,324,324,258.109
34540,,,,,,,,,,,Shad,3,Two Hand,6,280,259,224,254,324,324,353,208,208,249,324,324,279.6466
33283,,,,,,,,,,,Tank,4,One Hand,6,260,260,249,263,289,289,293,249,249,263,289,289,259.47
28732,,,,,,,,,,,Cat,1,"Yes, its that good.",6,296,260,296,315,437,437,437,272,272,298,406,406,295.8
29525,,,,,,,,,,,Cat,1,Chest,6,280,262,328,369,429,454,561,299,299,329,387,430,279.4
30538,,,,,,,,,,,Cat,1,Legs,6,288,262,371,371,385,385,581,329,329,338,360,360,287.39
24258,,,,,,,,,,,Bear,1,Back,6,263,263,299,314,314,314,445,299,299,314,314,314,262.5917
28033,,,,,,,,,,,Resto,1,Two Hand,6,264,264,455,552,552,690,690,432,432,552,552,552,263.2
29988,,,,,,,,,,,Aff,2,Two Hand,6,265,265,247,281,338,338,402,217,217,265,338,338,264.681
33583,,,,,,,,,,,Cat,4,Waist,6,292,265,218,326,326,326,335,214,214,326,326,326,291.314
27773,,,,,,,,,,,SV,1,Legs,6,266,266,395,395,424,424,566,371,371,388,424,424,265.78
30834,,,,,,,,,,,Bear,1,Ring,6,268,268,268,268,323,323,338,268,268,268,323,323,267.6382
32055,,,,,,,,,,,Ele,2,Two Hand,6,279,270,245,291,367,367,367,238,238,291,367,367,278.1
28506,,,,,,,,,,,SV,1,Hands,6,271,271,271,274,349,349,441,271,271,271,349,349,270.03
30144,,,,,,,,,,,Rog,2,Chest,6,271,271,265,295,351,351,447,225,225,271,314,314,270.05
33467,,,,,,,,,,,Tank,4,One Hand,6,271,271,249,263,289,289,293,249,249,263,289,289,270.76
30106,,,,,,,,,,,SV,2,Waist,6,271,271,232,284,340,340,388,220,220,271,314,314,270.77
30106,,,,,,,,,,,SV,2,Waist,6,271,271,232,284,340,340,388,220,220,271,314,314,270.77
30535,,,,,,,,,,,Cat,1,Legs,6,271,271,371,371,385,385,581,329,329,338,360,360,270.778
28295,,,,,,,,,,,Prot,1,One Hand,6,277,271,286,312,352,352,375,281,281,312,338,338,276.3832
30898,,,,,,,,,,,Rog,3,Legs,6,272,272,277,277,300,300,443,208,208,261,300,300,272
31109,,,,,,,,,,,Cat,1,"Yes, its that good.",6,291,272,296,315,437,437,437,272,272,298,406,406,290.6
29299,,,,,,,,,,,Bear,3,Ring,6,275,275,268,268,323,323,338,268,268,268,323,323,274.8468
30060,,,,,,,,,,,SV,2,Feet,6,277,277,266,284,312,312,364,246,246,284,312,312,276.82
32053,,,,,,,,,,,Dest,2,One Hand,6,300,277,292,300,364,364,411,279,279,289,337,337,299.445
35036,,,,,,,,,,,Rog,4,Chest,6,320,279,265,295,351,351,447,225,225,271,314,314,319.52
28204,,,,,,,,,,,SV,1,Chest,6,280,280,324,363,419,419,546,306,306,362,419,419,279.41
30098,,,,,,,,,,,Bear,2,Back,6,280,280,299,314,314,314,445,299,299,314,314,314,279.8234
30055,,,,,,,,,,,Cat,2,Shoulders,6,281,281,243,281,285,285,339,240,240,281,285,285,280.42
34809,,,,,,,,,,,SV,5,Feet,6,282,282,266,284,312,312,364,246,246,284,312,312,281.83
24550,,,,,,,,,,,Ret,1,Two Hand,6,288,282,322,341,361,361,409,322,322,341,361,361,287.8314
32053,,,,,,,,,,,Fire,2,One Hand,6,305,282,301,305,374,374,419,288,288,298,348,348,304.29
29130,,,,,,,,,,,Dest,1,Two Hand,11,215,185,315,359,437,437,502,283,283,348,437,437,214.01
28988,,,,,,,,,,,Bear,1,Wrist,6,288,288,307,340,413,415,484,307,307,340,409,415,287.0187
28587,,,,,,,,,,,SV,1,Two Hand,6,289,289,289,289,411,411,516,289,289,289,366,366,288.4
30095,,,,,,,,,,,Dest,2,One Hand,6,289,289,292,300,364,364,411,279,279,289,337,337,288.619
32495,,,,,,,,,,,Holy,4,Head,6,290,290,307,331,331,396,396,290,290,331,331,364,289.046
28978,,,,,,,,,,,Bear,1,Wrist,6,290,290,307,340,413,415,484,307,307,340,409,415,289.2504
33668,,,,,,,,,,,SV,3,Shoulders,6,290,290,238,293,318,318,420,238,238,293,318,318,289.52
33668,,,,,,,,,,,SV,3,Shoulders,6,290,290,238,293,318,318,420,238,238,293,318,318,289.52
30919,,,,,,,,,,,SV,3,Waist,6,290,290,232,284,340,340,388,220,220,271,314,314,289.57
29083,,,,,,,,,,,SV,1,Legs,6,313,291,395,395,424,424,566,371,371,388,424,424,312.9
32376,,,,,,,,,,,Enh,3,Head,6,292,292,233,270,352,352,400,219,219,245,317,317,291.232
33766,,,,,,,,,,,Owl,3,Two Hand,6,293,293,260,295,343,343,412,234,234,287,343,343,292.08
33766,,,,,,,,,,,Owl,3,Two Hand,6,293,293,260,295,343,343,412,234,234,287,343,343,292.08
32376,,,,,,,,,,,BM,3,Head,6,293,293,228,250,353,353,397,213,213,239,322,322,292.475
34540,,,,,,,,,,,Owl,3,Two Hand,6,326,293,260,295,343,343,412,234,234,287,343,343,325.68
33701,,,,,,,,,,,Rog,3,Head,6,324,294,282,317,421,421,480,248,248,317,369,369,323.19
24557,,,,,,,,,,,Fire,1,Two Hand,6,325,294,325,371,435,435,515,294,294,362,435,435,324.896
32026,,,,,,,,,,,Prot,2,One Hand,6,302,296,286,312,352,352,375,281,281,312,338,338,301.8915
33766,,,,,,,,,,,Ele,3,Two Hand,6,297,297,245,291,367,367,367,238,238,291,367,367,296.22
30095,,,,,,,,,,,Fire,2,One Hand,6,298,298,301,305,374,374,419,288,288,298,348,348,297.876
28660,,,,,,,,,,,Bear,1,Back,6,299,299,299,314,314,314,445,299,299,314,314,314,298.0505
34916,,,,,,,,,,,SV,5,Hands,6,299,299,271,274,349,349,441,271,271,271,349,349,298.46
33673,,,,,,,,,,,Cat,3,Legs,6,320,302,371,371,385,385,581,329,329,338,360,360,319.766
33673,,,,,,,,,,,Cat,3,Legs,6,320,302,371,371,385,385,581,329,329,338,360,360,319.766
32581,,,,,,,,,,,SV,3,Shoulders,6,303,303,238,293,318,318,420,238,238,293,318,318,302.04
25838,,,,,,,,,,,SV,1,Chest,6,305,305,324,363,419,419,546,306,306,362,419,419,304.74
28182,,,,,,,,,,,SV,1,Head,6,326,305,372,405,514,514,596,372,372,405,483,483,325.495
28275,,,,,,,,,,,SV,1,Head,6,306,306,372,405,514,514,596,372,372,405,483,483,305.425
29458,,,,,,,,,,,Tank,1,Off Hand,6,308,308,361,382,435,435,464,359,359,382,435,435,307.15
31342,,,,,,,,,,,Tree,1,One Hand,6,308,308,455,494,494,584,584,395,395,494,494,494,307.5
34895,,,,,,,,,,,Dest,5,One Hand,6,309,309,292,300,364,364,411,279,279,289,337,337,308.124
31984,,,,,,,,,,,Ret,2,Two Hand,6,316,311,322,341,361,361,409,322,322,341,361,361,315.417
31342,,,,,,,,,,,Heal,1,One Hand,6,313,313,462,498,498,629,629,393,393,498,498,498,312.5
34895,,,,,,,,,,,Fire,5,One Hand,6,314,314,301,305,374,374,419,288,288,298,348,348,313.71
31342,,,,,,,,,,,Resto,1,One Hand,6,319,319,470,503,503,636,636,393,393,503,503,503,318.8
33762,,,,,,,,,,,Prot,3,One Hand,6,324,319,286,312,352,352,375,281,281,312,338,338,323.6051
33762,,,,,,,,,,,Prot,3,One Hand,6,324,319,286,312,352,352,375,281,281,312,338,338,323.6051
29130,,,,,,,,,,,Dest,1,Two Hand,12,215,185,315,359,437,437,502,283,283,348,437,437,214.01
29458,,,,,,,,,,,Prot,1,Off Hand,6,324,324,395,402,462,462,500,385,385,402,462,462,323.929
30863,,,,,,,,,,,Bear,3,Wrist,6,361,325,307,340,413,415,484,307,307,340,409,415,360.3825
23556,,,,,,,,,,,Tree,1,One Hand,6,327,327,455,494,494,584,584,395,395,494,494,494,326.5
28606,,,,,,,,,,,Tank,1,Off Hand,6,329,329,361,382,435,435,464,359,359,382,435,435,328.6
28741,,,,,,,,,,,Cat,1,Legs,6,371,329,371,371,385,385,581,329,329,338,360,360,370.6
33204,,,,,,,,,,,Cat,3,Chest,6,344,332,328,369,429,454,561,299,299,329,387,430,343.112
23556,,,,,,,,,,,Heal,1,One Hand,6,333,333,462,498,498,629,629,393,393,498,498,498,332.25
34996,,,,,,,,,,,Prot,5,One Hand,6,340,334,286,312,352,352,375,281,281,312,338,338,339.2359
30142,,,,,,,,,,,SV,2,Legs,6,362,335,395,395,424,424,566,371,371,388,424,424,361.25
32055,,,,,,,,,,,Fire,2,Two Hand,6,371,335,325,371,435,435,515,294,294,362,435,435,370.242
32252,,,,,,,,,,,SV,3,Chest,6,389,337,324,363,419,419,546,306,306,362,419,419,388.66
23556,,,,,,,,,,,Resto,1,One Hand,6,338,338,470,503,503,636,636,393,393,503,503,503,337.9
29993,,,,,,,,,,,Ret,2,Two Hand,6,339,339,322,341,361,361,409,322,322,341,361,361,338.7366
29993,,,,,,,,,,,Ret,2,Two Hand,6,339,339,322,341,361,361,409,322,322,341,361,361,338.7366
29966,,,,,,,,,,,Bear,2,Wrist,6,340,340,307,340,413,415,484,307,307,340,409,415,339.6015
33672,,,,,,,,,,,Cat,3,"Yes, its that good.",6,358,340,296,315,437,437,437,272,272,298,406,406,357.882
33672,,,,,,,,,,,Cat,3,Head,6,358,340,296,315,437,437,454,272,272,298,406,406,357.882
31342,,,,,,,,,,,Holy,1,One Hand,6,343,343,508,529,529,659,659,454,454,529,529,529,342.776
34797,,,,,,,,,,,Dest,5,Two Hand,15,239,203,315,359,437,437,502,283,283,348,437,437,238.176
31042,,,,,,,,,,,Cat,3,Chest,6,352,352,328,369,429,454,561,299,299,329,387,430,351.098
28606,,,,,,,,,,,Prot,1,Off Hand,6,356,356,395,402,462,462,500,385,385,402,462,462,355.485
32332,,,,,,,,,,,Ret,3,Two Hand,6,361,361,322,341,361,361,409,322,322,341,361,361,360.1211
33494,,,,,,,,,,,Fire,4,Two Hand,6,361,361,325,371,435,435,515,294,294,362,435,435,360.366
30054,,,,,,,,,,,SV,2,Chest,6,362,362,324,363,419,419,546,306,306,362,419,419,361.26
31005,,,,,,,,,,,SV,3,Legs,6,364,364,395,395,424,424,566,371,371,388,424,424,363.97
28604,,,,,,,,,,,Resto,2,Two Hand,6,366,366,455,552,552,690,690,432,432,552,552,552,365.68
23556,,,,,,,,,,,Holy,1,One Hand,6,366,366,508,529,529,659,659,454,454,529,529,529,365.809
33479,,,,,,,,,,,Cat,4,"Yes, its that good.",6,404,368,296,315,437,437,437,272,272,298,406,406,403.8
30905,,,,,,,,,,,Cat,3,Chest,6,413,370,328,369,429,454,561,299,299,329,387,430,412.82
30739,,,,,,,,,,,SV,1,Legs,6,395,371,395,395,424,424,566,371,371,388,424,424,394.32
28604,,,,,,,,,,,Tree,2,Two Hand,6,375,375,450,516,516,650,650,405,405,516,516,516,374.7
33313,,,,,,,,,,,Tank,2,Off Hand,6,382,382,361,382,435,435,464,359,359,382,435,435,381.25
28986,,,,,,,,,,,Bear,1,Waist,6,384,384,431,601,601,601,606,431,431,601,601,601,383.9076
30943,,,,,,,,,,,Bear,1,Hands,6,388,388,483,556,617,617,733,483,483,556,617,617,387.3678
27776,,,,,,,,,,,Bear,1,Shoulders,6,388,388,532,597,639,639,701,532,532,597,639,639,387.7684
28755,,,,,,,,,,,Bear,1,Shoulders,6,430,392,532,597,639,639,701,532,532,597,639,639,429.9159
28771,,,,,,,,,,,Heal,2,One Hand,6,393,393,462,498,498,629,629,393,393,498,498,498,392.5
28771,,,,,,,,,,,Resto,2,One Hand,6,393,393,470,503,503,636,636,393,393,503,503,503,392.92
28771,,,,,,,,,,,Tree,2,One Hand,6,395,395,455,494,494,584,584,395,395,494,494,494,394.3
30141,,,,,,,,,,,SV,2,Head,6,399,399,372,405,514,514,596,372,372,405,483,483,398.645
30141,,,,,,,,,,,SV,2,Head,6,399,399,372,405,514,514,596,372,372,405,483,483,398.645
32045,,,,,,,,,,,Prot,2,Off Hand,6,402,402,395,402,462,462,500,385,385,402,462,462,401.676
28782,,,,,,,,,,,Tree,3,Two Hand,6,405,405,450,516,516,650,650,405,405,516,516,516,405
33755,,,,,,,,,,,Tank,4,Off Hand,6,407,407,361,382,435,435,464,359,359,382,435,435,406.2
28987,,,,,,,,,,,Bear,1,Feet,6,408,408,475,560,603,603,795,475,475,519,603,603,407.922
33881,,,,,,,,,,,Bear,3,Wrist,6,409,409,307,340,413,415,484,307,307,340,409,415,408.5264
34011,,,,,,,,,,,Prot,3,Off Hand,6,413,413,395,402,462,462,500,385,385,402,462,462,412.96
34912,,,,,,,,,,,SV,5,Chest,6,415,415,324,363,419,419,546,306,306,362,419,419,414.415
32798,,,,,,,,,,,Bear,2,Waist,6,415,415,431,601,601,601,606,431,431,601,601,601,414.9204
30040,,,,,,,,,,,Bear,2,Waist,6,472,418,431,601,601,601,606,431,431,601,601,601,471.3335
28506,,,,,,,,,,,Bear,1,Hands,6,424,424,483,556,617,617,733,483,483,556,617,617,423.6369
35073,,,,,,,,,,,Tank,5,Off Hand,6,425,425,361,382,435,435,464,359,359,382,435,435,424.4
28782,,,,,,,,,,,Resto,3,Two Hand,6,432,432,455,552,552,690,690,432,432,552,552,552,432
30889,,,,,,,,,,,Prot,3,Off Hand,6,451,437,395,402,462,462,500,385,385,402,462,462,450.659
32786,,,,,,,,,,,Bear,2,Feet,6,442,442,475,560,603,603,795,475,475,519,603,603,441.4363
33222,,,,,,,,,,,Bear,4,Feet,6,507,442,475,560,603,603,795,475,475,519,603,603,506.611
31003,,,,,,,,,,,SV,3,Head,6,450,450,372,405,514,514,596,372,372,405,483,483,449.625
28771,,,,,,,,,,,Holy,2,One Hand,6,454,454,508,529,529,659,659,454,454,529,529,529,453.628
27837,,,,,,,,,,,Bear,1,Legs,6,513,457,651,811,906,906,1028,651,651,757,826,826,512.8185
34929,,,,,,,,,,,Bear,5,Waist,6,531,462,431,601,601,601,606,431,431,601,601,601,530.0787
33891,,,,,,,,,,,Bear,3,Waist,6,473,473,431,601,601,601,606,431,431,601,601,601,472.8915
28732,,,,,,,,,,,Bear,1,Head,6,545,473,701,786,871,871,955,701,701,786,871,871,544.1329
30060,,,,,,,,,,,Bear,2,Feet,6,476,476,475,560,603,603,795,475,475,519,603,603,475.2691
34896,,,,,,,,,,,Heal,4,One Hand,6,478,478,462,498,498,629,629,393,393,498,498,498,478
34896,,,,,,,,,,,Resto,4,One Hand,6,479,479,470,503,503,636,636,393,393,503,503,503,478.56
29097,,,,,,,,,,,Bear,1,Hands,6,483,483,483,556,617,617,733,483,483,556,617,617,482.5253
29097,,,,,,,,,,,Bear,1,Hands,6,483,483,483,556,617,617,733,483,483,556,617,617,482.5253
28604,,,,,,,,,,,Holy,2,Two Hand,6,507,507,606,649,649,834,834,511,511,649,649,649,506.487
25689,,,,,,,,,,,Bear,1,Chest,6,507,507,744,813,902,902,1040,744,744,813,902,902,506.8579
28782,,,,,,,,,,,Holy,3,Two Hand,6,511,511,606,649,649,834,834,511,511,649,649,649,510.312
34608,,,,,,,,,,,Holy,4,Two Hand,6,527,527,606,649,649,834,834,511,511,649,649,649,526.241
28741,,,,,,,,,,,Bear,1,Legs,6,614,531,651,811,906,906,1028,651,651,757,826,826,613.8075
29100,,,,,,,,,,,Bear,1,Shoulders,6,532,532,532,597,639,639,701,532,532,597,639,639,531.5727
29100,,,,,,,,,,,Bear,1,Shoulders,6,532,532,532,597,639,639,701,532,532,597,639,639,531.5727
34998,,,,,,,,,,,Bear,5,Hands,6,579,540,483,556,617,617,733,483,483,556,617,617,578.2516
32366,,,,,,,,,,,Bear,3,Feet,6,553,553,475,560,603,603,795,475,475,519,603,603,552.5287
31969,,,,,,,,,,,Bear,2,Legs,6,559,559,651,811,906,906,1028,651,651,757,826,826,558.8268
28130,,,,,,,,,,,Bear,1,Chest,6,587,587,744,813,902,902,1040,744,744,813,902,902,586.0086
30230,,,,,,,,,,,Bear,2,Shoulders,6,597,597,532,597,639,639,701,532,532,597,639,639,596.2695
28127,,,,,,,,,,,Bear,1,Head,6,611,611,701,786,871,871,955,701,701,786,871,871,610.1387
33538,,,,,,,,,,,Bear,4,Legs,6,620,620,651,811,906,906,1028,651,651,757,826,826,619.3873
29351,,,,,,,,,,,BM,1,Ranged,6,623,623,698,744,758,758,1350,698,698,744,758,758,622.95
29152,,,,,,,,,,,SV,1,Ranged,6,655,639,761,787,790,790,1411,761,761,761,790,790,654.52
32478,,,,,,,,,,,Bear,2,Head,6,689,656,701,786,871,871,955,701,701,786,871,871,688.4849
28294,,,,,,,,,,,BM,1,Ranged,6,663,663,698,744,758,758,1350,698,698,744,758,758,662.6
29098,,,,,,,,,,,Bear,1,Head,6,701,701,701,786,871,871,955,701,701,786,871,871,700.1986
28581,,,,,,,,,,,SV,1,Ranged,6,704,704,761,787,790,790,1411,761,761,761,790,790,703.4
28308,,,,,,,,,,,Enh,1,One Hand,6,732,717,783,831,855,855,972,783,783,831,832,832,731.6158
35000,,,,,,,,,,,Bear,5,Legs,6,773,723,651,811,906,906,1028,651,651,757,826,826,772.6999
30105,,,,,,,,,,,BM,2,Ranged,6,744,744,698,744,758,758,1350,698,698,744,758,758,743.05
30105,,,,,,,,,,,BM,2,Ranged,6,744,744,698,744,758,758,1350,698,698,744,758,758,743.05
29096,,,,,,,,,,,Bear,1,Chest,6,744,744,744,813,902,902,1040,744,744,813,902,902,743.7795
34892,,,,,,,,,,,BM,5,Ranged,6,779,758,698,744,758,758,1350,698,698,744,758,758,778.4
34529,,,,,,,,,,,SV,3,Ranged,6,760,760,761,787,790,790,1411,761,761,761,790,790,759.4
34529,,,,,,,,,,,SV,3,Ranged,6,760,760,761,787,790,790,1411,761,761,761,790,790,759.4
33675,,,,,,,,,,,Bear,3,Chest,6,805,770,744,813,902,902,1040,744,744,813,902,902,804.9182
32003,,,,,,,,,,,Enh,2,One Hand,6,789,772,783,831,855,855,972,783,783,831,832,832,788.7318
32253,,,,,,,,,,,SV,3,Ranged,6,790,790,761,787,790,790,1411,761,761,761,790,790,789.66
32235,,,,,,,,,,,Bear,3,Head,6,867,805,701,786,871,871,955,701,701,786,871,871,866.7467
28314,,,,,,,,,,,Rog,1,Off Hand,6,107,828,122,151,227,227,244,840,840,891,967,967,106.16
33733,,,,,,,,,,,Enh,3,One Hand,6,845,832,783,831,855,855,972,783,783,831,832,832,844.8664
33733,,,,,,,,,,,Enh,3,One Hand,6,845,832,783,831,855,855,972,783,783,831,832,832,844.8664
34906,,,,,,,,,,,Bear,5,Chest,6,840,840,744,813,902,902,1040,744,744,813,902,902,839.7407
28768,,,,,,,,,,,Rog,1,Main Hand,6,876,840,956,1008,1103,1103,1163,956,956,1008,1052,1052,875.8
